node_id_1,node_id_2,author_channel_id_1,author_channel_id_2,weight
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCut6b9S98nv84cVX89PmKzA,UCYN4wSQ1Sx4_LurxLlW7MPg,UCut6b9S98nv84cVX89PmKzA,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCvApqeCbLod-wejtT4CcVuA,UCYN4wSQ1Sx4_LurxLlW7MPg,UCvApqeCbLod-wejtT4CcVuA,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCwO2SXr0ggzwg6QWWrr01nQ,UCYN4wSQ1Sx4_LurxLlW7MPg,UCwO2SXr0ggzwg6QWWrr01nQ,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCwW2OFy95P7ZBkOPxWkpvYg,UCYN4wSQ1Sx4_LurxLlW7MPg,UCwW2OFy95P7ZBkOPxWkpvYg,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCwha8rxULYMVtNwZWeSkE1A,UCYN4wSQ1Sx4_LurxLlW7MPg,UCwha8rxULYMVtNwZWeSkE1A,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCxff05WuyvwELNITi7bj7UA,UCYN4wSQ1Sx4_LurxLlW7MPg,UCxff05WuyvwELNITi7bj7UA,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCySYJU5kUh7X8gVt9la2ISA,UCYN4wSQ1Sx4_LurxLlW7MPg,UCySYJU5kUh7X8gVt9la2ISA,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCylqlpsh8ENNM1LqgQ1KbxA,UCYN4wSQ1Sx4_LurxLlW7MPg,UCylqlpsh8ENNM1LqgQ1KbxA,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCz3gu01bmjNv0DpRq-K3XYg,UCYN4wSQ1Sx4_LurxLlW7MPg,UCz3gu01bmjNv0DpRq-K3XYg,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCzSfZlOVxBSs5ObD25ywxDQ,UCYN4wSQ1Sx4_LurxLlW7MPg,UCzSfZlOVxBSs5ObD25ywxDQ,1
author:UCYN4wSQ1Sx4_LurxLlW7MPg,author:UCzoL2l5H5eVlorWGH8AZfAg,UCYN4wSQ1Sx4_LurxLlW7MPg,UCzoL2l5H5eVlorWGH8AZfAg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCZ51R_9Q9C0c8I3pAWhtmjQ,UCYwpX26TrCxq8TvbKGRYLXA,UCZ51R_9Q9C0c8I3pAWhtmjQ,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCZLG9qH0tUjNhEGFIUt0CYw,UCYwpX26TrCxq8TvbKGRYLXA,UCZLG9qH0tUjNhEGFIUt0CYw,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCcfdg8crmMJwEuLUsAhV7yg,UCYwpX26TrCxq8TvbKGRYLXA,UCcfdg8crmMJwEuLUsAhV7yg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCfM3nrxtTQMY5jFx1v1J4Gg,UCYwpX26TrCxq8TvbKGRYLXA,UCfM3nrxtTQMY5jFx1v1J4Gg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCgvw7xIdGFupzpt1Y_BFkEA,UCYwpX26TrCxq8TvbKGRYLXA,UCgvw7xIdGFupzpt1Y_BFkEA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCh5ESQvtzyHDhCA7XyekCFA,UCYwpX26TrCxq8TvbKGRYLXA,UCh5ESQvtzyHDhCA7XyekCFA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UChZknRmJkeGeQk0-mQuhDOg,UCYwpX26TrCxq8TvbKGRYLXA,UChZknRmJkeGeQk0-mQuhDOg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UChep9kVb5gQmpodEEl10Xlg,UCYwpX26TrCxq8TvbKGRYLXA,UChep9kVb5gQmpodEEl10Xlg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UChgkn5Jt5tWKYMoEOuCjz3Q,UCYwpX26TrCxq8TvbKGRYLXA,UChgkn5Jt5tWKYMoEOuCjz3Q,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UChs3tU2BcKOT0CezykvAsGw,UCYwpX26TrCxq8TvbKGRYLXA,UChs3tU2BcKOT0CezykvAsGw,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCi1b_TRQfgO1Z9O2gNGGWNA,UCYwpX26TrCxq8TvbKGRYLXA,UCi1b_TRQfgO1Z9O2gNGGWNA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCiGRBf2RNF0WRKhRVT7zFoA,UCYwpX26TrCxq8TvbKGRYLXA,UCiGRBf2RNF0WRKhRVT7zFoA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCiMythXHsw7eQEMykCdmMUA,UCYwpX26TrCxq8TvbKGRYLXA,UCiMythXHsw7eQEMykCdmMUA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCipetjeiWj4CZB6EbyYziZg,UCYwpX26TrCxq8TvbKGRYLXA,UCipetjeiWj4CZB6EbyYziZg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCj-LL25XJnjxepPKCc3NGog,UCYwpX26TrCxq8TvbKGRYLXA,UCj-LL25XJnjxepPKCc3NGog,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCjSKM9j0Q7HLDr1hD6D-TUw,UCYwpX26TrCxq8TvbKGRYLXA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCjmPuazZJzscrwvk0QR9RVw,UCYwpX26TrCxq8TvbKGRYLXA,UCjmPuazZJzscrwvk0QR9RVw,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCkd9W714-947dEE6ZOEBATA,UCYwpX26TrCxq8TvbKGRYLXA,UCkd9W714-947dEE6ZOEBATA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCl0ekS9Tt0jJGtOEM18S63w,UCYwpX26TrCxq8TvbKGRYLXA,UCl0ekS9Tt0jJGtOEM18S63w,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCljDbleJul41G1TzOjOZAVA,UCYwpX26TrCxq8TvbKGRYLXA,UCljDbleJul41G1TzOjOZAVA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCmjppp6ujz3SAnULvP3sZMw,UCYwpX26TrCxq8TvbKGRYLXA,UCmjppp6ujz3SAnULvP3sZMw,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCmvOgzmmXbjUthHy-WJ52hQ,UCYwpX26TrCxq8TvbKGRYLXA,UCmvOgzmmXbjUthHy-WJ52hQ,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCp4iw5_5SmV9VGTFSNVGOmQ,UCYwpX26TrCxq8TvbKGRYLXA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCpIdtvoFHVLGASGB5ySqIEA,UCYwpX26TrCxq8TvbKGRYLXA,UCpIdtvoFHVLGASGB5ySqIEA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCpl8rF8uv_8uui-QRvuJaRA,UCYwpX26TrCxq8TvbKGRYLXA,UCpl8rF8uv_8uui-QRvuJaRA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCplrIQtaPj6au60_f2-mOYw,UCYwpX26TrCxq8TvbKGRYLXA,UCplrIQtaPj6au60_f2-mOYw,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCpsKOkt5iWTbenzeuq7dsmQ,UCYwpX26TrCxq8TvbKGRYLXA,UCpsKOkt5iWTbenzeuq7dsmQ,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCr1emrogPKkKTs_WTtx71xg,UCYwpX26TrCxq8TvbKGRYLXA,UCr1emrogPKkKTs_WTtx71xg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCrJn_rbo_ENAdeqneS-RmRw,UCYwpX26TrCxq8TvbKGRYLXA,UCrJn_rbo_ENAdeqneS-RmRw,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCsJJAvrVGupdmhOqgtDp8dg,UCYwpX26TrCxq8TvbKGRYLXA,UCsJJAvrVGupdmhOqgtDp8dg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCsSXdJct-nsS8DsABoEsaYA,UCYwpX26TrCxq8TvbKGRYLXA,UCsSXdJct-nsS8DsABoEsaYA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCsUCN0Yq_UyTvKjOJLmNrnQ,UCYwpX26TrCxq8TvbKGRYLXA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCsjs5Hp_r86x1xbK6FAeqaA,UCYwpX26TrCxq8TvbKGRYLXA,UCsjs5Hp_r86x1xbK6FAeqaA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCtNfIBnc5S5DbbQj_yxgJTw,UCYwpX26TrCxq8TvbKGRYLXA,UCtNfIBnc5S5DbbQj_yxgJTw,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCtUR3_CAiE7fCoZHM6cMfyQ,UCYwpX26TrCxq8TvbKGRYLXA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCueV9cTyTDwgQSec1x2dYgA,UCYwpX26TrCxq8TvbKGRYLXA,UCueV9cTyTDwgQSec1x2dYgA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCujPF2nBgsTD62nWE3lcpIg,UCYwpX26TrCxq8TvbKGRYLXA,UCujPF2nBgsTD62nWE3lcpIg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCut6b9S98nv84cVX89PmKzA,UCYwpX26TrCxq8TvbKGRYLXA,UCut6b9S98nv84cVX89PmKzA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCvApqeCbLod-wejtT4CcVuA,UCYwpX26TrCxq8TvbKGRYLXA,UCvApqeCbLod-wejtT4CcVuA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCwO2SXr0ggzwg6QWWrr01nQ,UCYwpX26TrCxq8TvbKGRYLXA,UCwO2SXr0ggzwg6QWWrr01nQ,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCwW2OFy95P7ZBkOPxWkpvYg,UCYwpX26TrCxq8TvbKGRYLXA,UCwW2OFy95P7ZBkOPxWkpvYg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCwha8rxULYMVtNwZWeSkE1A,UCYwpX26TrCxq8TvbKGRYLXA,UCwha8rxULYMVtNwZWeSkE1A,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCxff05WuyvwELNITi7bj7UA,UCYwpX26TrCxq8TvbKGRYLXA,UCxff05WuyvwELNITi7bj7UA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCySYJU5kUh7X8gVt9la2ISA,UCYwpX26TrCxq8TvbKGRYLXA,UCySYJU5kUh7X8gVt9la2ISA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCylqlpsh8ENNM1LqgQ1KbxA,UCYwpX26TrCxq8TvbKGRYLXA,UCylqlpsh8ENNM1LqgQ1KbxA,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCz3gu01bmjNv0DpRq-K3XYg,UCYwpX26TrCxq8TvbKGRYLXA,UCz3gu01bmjNv0DpRq-K3XYg,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCzSfZlOVxBSs5ObD25ywxDQ,UCYwpX26TrCxq8TvbKGRYLXA,UCzSfZlOVxBSs5ObD25ywxDQ,1
author:UCYwpX26TrCxq8TvbKGRYLXA,author:UCzoL2l5H5eVlorWGH8AZfAg,UCYwpX26TrCxq8TvbKGRYLXA,UCzoL2l5H5eVlorWGH8AZfAg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCZLG9qH0tUjNhEGFIUt0CYw,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCZLG9qH0tUjNhEGFIUt0CYw,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCcfdg8crmMJwEuLUsAhV7yg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCcfdg8crmMJwEuLUsAhV7yg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCfM3nrxtTQMY5jFx1v1J4Gg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCfM3nrxtTQMY5jFx1v1J4Gg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCgvw7xIdGFupzpt1Y_BFkEA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCgvw7xIdGFupzpt1Y_BFkEA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCh5ESQvtzyHDhCA7XyekCFA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCh5ESQvtzyHDhCA7XyekCFA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UChZknRmJkeGeQk0-mQuhDOg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UChZknRmJkeGeQk0-mQuhDOg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UChep9kVb5gQmpodEEl10Xlg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UChep9kVb5gQmpodEEl10Xlg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UChgkn5Jt5tWKYMoEOuCjz3Q,UCZ51R_9Q9C0c8I3pAWhtmjQ,UChgkn5Jt5tWKYMoEOuCjz3Q,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UChs3tU2BcKOT0CezykvAsGw,UCZ51R_9Q9C0c8I3pAWhtmjQ,UChs3tU2BcKOT0CezykvAsGw,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCi1b_TRQfgO1Z9O2gNGGWNA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCi1b_TRQfgO1Z9O2gNGGWNA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCiGRBf2RNF0WRKhRVT7zFoA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCiGRBf2RNF0WRKhRVT7zFoA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCiMythXHsw7eQEMykCdmMUA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCiMythXHsw7eQEMykCdmMUA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCipetjeiWj4CZB6EbyYziZg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCipetjeiWj4CZB6EbyYziZg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCj-LL25XJnjxepPKCc3NGog,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCj-LL25XJnjxepPKCc3NGog,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCjSKM9j0Q7HLDr1hD6D-TUw,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCjSKM9j0Q7HLDr1hD6D-TUw,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCjmPuazZJzscrwvk0QR9RVw,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCjmPuazZJzscrwvk0QR9RVw,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCkd9W714-947dEE6ZOEBATA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCkd9W714-947dEE6ZOEBATA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCl0ekS9Tt0jJGtOEM18S63w,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCl0ekS9Tt0jJGtOEM18S63w,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCljDbleJul41G1TzOjOZAVA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCljDbleJul41G1TzOjOZAVA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCmjppp6ujz3SAnULvP3sZMw,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCmjppp6ujz3SAnULvP3sZMw,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCmvOgzmmXbjUthHy-WJ52hQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCmvOgzmmXbjUthHy-WJ52hQ,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCp4iw5_5SmV9VGTFSNVGOmQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCp4iw5_5SmV9VGTFSNVGOmQ,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCpIdtvoFHVLGASGB5ySqIEA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCpIdtvoFHVLGASGB5ySqIEA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCpl8rF8uv_8uui-QRvuJaRA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCpl8rF8uv_8uui-QRvuJaRA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCplrIQtaPj6au60_f2-mOYw,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCplrIQtaPj6au60_f2-mOYw,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCpsKOkt5iWTbenzeuq7dsmQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCpsKOkt5iWTbenzeuq7dsmQ,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCr1emrogPKkKTs_WTtx71xg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCr1emrogPKkKTs_WTtx71xg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCrJn_rbo_ENAdeqneS-RmRw,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCrJn_rbo_ENAdeqneS-RmRw,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCsJJAvrVGupdmhOqgtDp8dg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCsJJAvrVGupdmhOqgtDp8dg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCsSXdJct-nsS8DsABoEsaYA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCsSXdJct-nsS8DsABoEsaYA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCsUCN0Yq_UyTvKjOJLmNrnQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCsjs5Hp_r86x1xbK6FAeqaA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCsjs5Hp_r86x1xbK6FAeqaA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCtNfIBnc5S5DbbQj_yxgJTw,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCtNfIBnc5S5DbbQj_yxgJTw,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCtUR3_CAiE7fCoZHM6cMfyQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCtUR3_CAiE7fCoZHM6cMfyQ,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCueV9cTyTDwgQSec1x2dYgA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCueV9cTyTDwgQSec1x2dYgA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCujPF2nBgsTD62nWE3lcpIg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCujPF2nBgsTD62nWE3lcpIg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCut6b9S98nv84cVX89PmKzA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCut6b9S98nv84cVX89PmKzA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCvApqeCbLod-wejtT4CcVuA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCvApqeCbLod-wejtT4CcVuA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCwO2SXr0ggzwg6QWWrr01nQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCwO2SXr0ggzwg6QWWrr01nQ,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCwW2OFy95P7ZBkOPxWkpvYg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCwW2OFy95P7ZBkOPxWkpvYg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCwha8rxULYMVtNwZWeSkE1A,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCwha8rxULYMVtNwZWeSkE1A,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCxff05WuyvwELNITi7bj7UA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCxff05WuyvwELNITi7bj7UA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCySYJU5kUh7X8gVt9la2ISA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCySYJU5kUh7X8gVt9la2ISA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCylqlpsh8ENNM1LqgQ1KbxA,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCylqlpsh8ENNM1LqgQ1KbxA,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCz3gu01bmjNv0DpRq-K3XYg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCz3gu01bmjNv0DpRq-K3XYg,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCzSfZlOVxBSs5ObD25ywxDQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCzSfZlOVxBSs5ObD25ywxDQ,1
author:UCZ51R_9Q9C0c8I3pAWhtmjQ,author:UCzoL2l5H5eVlorWGH8AZfAg,UCZ51R_9Q9C0c8I3pAWhtmjQ,UCzoL2l5H5eVlorWGH8AZfAg,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCa36MjQLoPAmgJo-R3G8WQA,UCZFQwqh90apuL8eFhvRBkUg,UCa36MjQLoPAmgJo-R3G8WQA,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCaT4saRcyqCLE657Rq2hhZQ,UCZFQwqh90apuL8eFhvRBkUg,UCaT4saRcyqCLE657Rq2hhZQ,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCeQk-WfEA-cJRq4EKeE7TOw,UCZFQwqh90apuL8eFhvRBkUg,UCeQk-WfEA-cJRq4EKeE7TOw,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCfo_yUPzy1f1POwwZxhZ06Q,UCZFQwqh90apuL8eFhvRBkUg,UCfo_yUPzy1f1POwwZxhZ06Q,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCgGqw4aqMdMVSGkKiMgrJRQ,UCZFQwqh90apuL8eFhvRBkUg,UCgGqw4aqMdMVSGkKiMgrJRQ,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCheEJ5GZuIvV0fj-nXyVwXw,UCZFQwqh90apuL8eFhvRBkUg,UCheEJ5GZuIvV0fj-nXyVwXw,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UChyps3dqY-VY1_wLeq-2lhw,UCZFQwqh90apuL8eFhvRBkUg,UChyps3dqY-VY1_wLeq-2lhw,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCiOZX__1gahg1ypIj0_XG_w,UCZFQwqh90apuL8eFhvRBkUg,UCiOZX__1gahg1ypIj0_XG_w,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCjZgFEowMBrsjodqfovzdKw,UCZFQwqh90apuL8eFhvRBkUg,UCjZgFEowMBrsjodqfovzdKw,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCoGdCoJg2Lh0OX_jv6cG16g,UCZFQwqh90apuL8eFhvRBkUg,UCoGdCoJg2Lh0OX_jv6cG16g,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCp29O_C7cchZV8IxV7Crdag,UCZFQwqh90apuL8eFhvRBkUg,UCp29O_C7cchZV8IxV7Crdag,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCql1n3Ey6ULMSOACjMe-fxQ,UCZFQwqh90apuL8eFhvRBkUg,UCql1n3Ey6ULMSOACjMe-fxQ,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCtCtts20bW6F9CSohau51Iw,UCZFQwqh90apuL8eFhvRBkUg,UCtCtts20bW6F9CSohau51Iw,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCtsxPYw8VUsH_FfnKg-0lmw,UCZFQwqh90apuL8eFhvRBkUg,UCtsxPYw8VUsH_FfnKg-0lmw,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCvDwJBBY1mHK70aTEYl6rsA,UCZFQwqh90apuL8eFhvRBkUg,UCvDwJBBY1mHK70aTEYl6rsA,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCwxoKK59nGCeBqB2sXfDBIw,UCZFQwqh90apuL8eFhvRBkUg,UCwxoKK59nGCeBqB2sXfDBIw,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCyJhqmMbsvjpoarBBStA2kg,UCZFQwqh90apuL8eFhvRBkUg,UCyJhqmMbsvjpoarBBStA2kg,1
author:UCZFQwqh90apuL8eFhvRBkUg,author:UCzZ6dDCEsLMXbc5pCFXIprw,UCZFQwqh90apuL8eFhvRBkUg,UCzZ6dDCEsLMXbc5pCFXIprw,1
author:UCZIQnb1fkwe39Iw2TAu-bGA,author:UCvcu1kR8xMYy_I1Ty-2mV2Q,UCZIQnb1fkwe39Iw2TAu-bGA,UCvcu1kR8xMYy_I1Ty-2mV2Q,1
author:UCZIQnb1fkwe39Iw2TAu-bGA,author:UCyW68EGZey4ao_Vf2cR5Ztg,UCZIQnb1fkwe39Iw2TAu-bGA,UCyW68EGZey4ao_Vf2cR5Ztg,1
author:UCZLG9qH0tUjNhEGFIUt0CYw,author:UCcfdg8crmMJwEuLUsAhV7yg,UCZLG9qH0tUjNhEGFIUt0CYw,UCcfdg8crmMJwEuLUsAhV7yg,1
author:UCZLG9qH0tUjNhEGFIUt0CYw,author:UCfM3nrxtTQMY5jFx1v1J4Gg,UCZLG9qH0tUjNhEGFIUt0CYw,UCfM3nrxtTQMY5jFx1v1J4Gg,1
author:UCZLG9qH0tUjNhEGFIUt0CYw,author:UCgvw7xIdGFupzpt1Y_BFkEA,UCZLG9qH0tUjNhEGFIUt0CYw,UCgvw7xIdGFupzpt1Y_BFkEA,1
author:UCZLG9qH0tUjNhEGFIUt0CYw,author:UCh5ESQvtzyHDhCA7XyekCFA,UCZLG9qH0tUjNhEGFIUt0CYw,UCh5ESQvtzyHDhCA7XyekCFA,1
author:UCZLG9qH0tUjNhEGFIUt0CYw,author:UChZknRmJkeGeQk0-mQuhDOg,UCZLG9qH0tUjNhEGFIUt0CYw,UChZknRmJkeGeQk0-mQuhDOg,1
author:UCZLG9qH0tUjNhEGFIUt0CYw,author:UChep9kVb5gQmpodEEl10Xlg,UCZLG9qH0tUjNhEGFIUt0CYw,UChep9kVb5gQmpodEEl10Xlg,1
author:UCZLG9qH0tUjNhEGFIUt0CYw,author:UChgkn5Jt5tWKYMoEOuCjz3Q,UCZLG9qH0tUjNhEGFIUt0CYw,UChgkn5Jt5tWKYMoEOuCjz3Q,1
author:UCZLG9qH0tUjNhEGFIUt0CYw,author:UChs3tU2BcKOT0CezykvAsGw,UCZLG9qH0tUjNhEGFIUt0CYw,UChs3tU2BcKOT0CezykvAsGw,1
